OSEBuildingID,BuildingType,PrimaryPropertyType,CouncilDistrictCode,Neighborhood,Latitude,Longitude,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFATotal,PropertyGFAParking,PropertyGFABuilding(s),ListOfAllPropertyUseTypes,LargestPropertyUseType,LargestPropertyUseTypeGFA,SecondLargestPropertyUseType,SecondLargestPropertyUseTypeGFA,ThirdLargestPropertyUseType,ThirdLargestPropertyUseTypeGFA,ENERGYSTARScore,SiteEnergyUse(kBtu),SteamUse(kBtu),Electricity(kBtu),NaturalGas(kBtu),Outlier,TotalGHGEmissions,GHGEmissionsIntensity
187,NonResidential,Other,3,CENTRAL,47.60462,-122.31549,1971,3.0,6,250981,0,250981,"Courthouse, Other",Other,137565.0,Courthouse,78357.0,,0.0,,13071700.0,4336524.5,8155002.0,580172.0,,422.39,1.68
189,SPS-District K-12,K-12 School,6,NORTHWEST,47.68725,-122.35996,2002,1.0,3,62526,0,62526,K-12 School,K-12 School,62526.0,,0.0,,0.0,96.0,1986094.875,0.0,1114389.0,871706.0,,54.07,0.86
338,NonResidential,Other,7,DOWNTOWN,47.61598,-122.33448,2004,1.0,11,299070,68432,230638,Other,Other,250000.0,,0.0,,0.0,,65336980.0,0.0,30651644.0,34685331.0,,2055.82,6.87
190,NonResidential,Small- and Mid-Sized Office,2,GREATER DUWAMISH,47.536,-122.31768,2007,1.0,3,64015,0,64015,"Non-Refrigerated Warehouse, Office, Other - Services",Office,30000.0,Non-Refrigerated Warehouse,15000.0,Other - Services,9015.0,21.0,3242077.75,0.0,2657382.0,584696.0,,49.58,0.77
194,NonResidential,Retail Store,5,NORTH,47.70759,-122.3255,1951,1.0,1,530039,0,530039,"Restaurant, Retail Store",Retail Store,505103.0,Restaurant,24936.0,,0.0,98.0,27717034.0,0.0,16224529.0,11492503.0,,723.47,1.36
195,NonResidential,Other,5,NORTH,47.7066,-122.321,1964,1.0,3,54224,0,54224,Other/Specialty Hospital,Other/Specialty Hospital,47012.0,,0.0,,0.0,,7265178.0,0.0,3344827.0,3920350.0,,231.53,4.27
197,NonResidential,Retail Store,5,NORTH,47.70619,-122.32586,1965,1.0,4,124342,0,124342,Retail Store,Retail Store,122000.0,,0.0,,0.0,76.0,8765978.0,0.0,8653621.0,112356.0,,66.3,0.53
198,NonResidential,Hospital,4,NORTHEAST,47.66231,-122.28146,1953,6.0,10,879000,0,879000,Hospital (General Medical & Surgical),Hospital (General Medical & Surgical),879000.0,,0.0,,0.0,10.0,253832464.0,0.0,115641210.0,138191238.0,,8145.52,9.27
200,NonResidential,Other,5,NORTHWEST,47.70956,-122.3345,1996,1.0,3,55442,0,55442,"Financial Office, Medical Office, Parking",Financial Office,28636.0,Parking,15385.0,Medical Office,8644.0,72.0,3191228.25,0.0,1859345.0,1331883.0,,83.7,1.51
205,SPS-District K-12,K-12 School,6,BALLARD,47.67661,-122.37489,1999,1.0,2,242795,0,242795,K-12 School,K-12 School,242795.0,,0.0,,0.0,80.0,9157150.0,0.0,7859464.0,1297685.0,,123.71,0.51
209,NonResidential,Self-Storage Facility,3,EAST,47.61233,-122.3171,1910,1.0,5,84870,0,84870,Self-Storage Facility,Self-Storage Facility,85521.0,,0.0,,0.0,,1381590.125,0.0,482635.0,898955.0,,51.11,0.6
211,Campus,University,5,NORTHWEST,47.69936,-122.33401,1970,11.0,2,694072,111625,582447,College/University,College/University,667335.0,,0.0,,0.0,,35891484.0,0.0,33450832.0,2440648.0,,362.82,0.52
212,SPS-District K-12,K-12 School,2,SOUTHEAST,47.54632,-122.28198,1952,1.0,2,173185,0,173185,K-12 School,K-12 School,173185.0,,0.0,,0.0,79.0,6127771.5,0.0,1800727.0,4327044.0,,242.36,1.4
214,SPS-District K-12,K-12 School,1,DELRIDGE,47.54862,-122.36214,1963,1.0,1,145341,0,145341,K-12 School,K-12 School,139069.0,,0.0,,0.0,75.0,5499097.0,0.0,1864967.0,3634130.0,,206.01,1.42
215,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55152,-122.31869,1904,1.0,4,114297,0,114297,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,114297.0,,0.0,,0.0,61.0,2100097.75,0.0,912475.0,1187623.0,,69.44,0.61
216,SPS-District K-12,K-12 School,2,SOUTHEAST,47.52407,-122.26586,1960,1.0,2,184125,0,184125,K-12 School,K-12 School,184125.0,,0.0,,0.0,86.0,8800292.0,0.0,2999862.0,5800430.0,,328.97,1.79
220,NonResidential,Warehouse,2,GREATER DUWAMISH,47.55901,-122.33328,1937,1.0,1,234144,0,234144,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,234144.0,,0.0,,0.0,87.0,6744317.0,0.0,1316817.0,5427500.0,,297.43,1.27
223,NonResidential,Retail Store,1,DELRIDGE,47.52254,-122.36627,1966,1.0,1,64984,0,64984,Retail Store,Retail Store,65425.0,,0.0,,0.0,72.0,2944296.25,0.0,2613687.0,330609.0,,35.78,0.55
224,NonResidential,Retail Store,1,DELRIDGE,47.52254,-122.36627,1965,1.0,1,67745,0,67745,Retail Store,Retail Store,67782.0,,0.0,,0.0,37.0,9230223.0,0.0,2624102.0,6606121.0,,369.14,5.45
225,SPS-District K-12,K-12 School,1,DELRIDGE,47.52915,-122.36511,2010,1.0,2,367884,0,367884,K-12 School,K-12 School,367884.0,,0.0,,0.0,97.0,12265516.0,0.0,8205020.0,4060496.0,,272.85,0.74
226,SPS-District K-12,K-12 School,1,DELRIDGE,47.51778,-122.37074,1958,1.0,1,46797,0,46797,K-12 School,K-12 School,46797.0,,0.0,,0.0,86.0,2075891.0,0.0,797204.0,1278687.0,,73.47,1.57
228,NonResidential,Other,6,BALLARD,47.67767,-122.39631,1973,1.0,3,56000,0,56000,Other,Other,56000.0,,0.0,,0.0,,1851260.5,0.0,844864.0,1006396.0,,59.34,1.06
229,SPS-District K-12,K-12 School,2,SOUTHEAST,47.54174,-122.27691,2004,1.0,2,67371,0,67371,K-12 School,K-12 School,67371.0,,0.0,,0.0,92.0,2128459.0,0.0,1445339.0,683120.0,,46.36,0.69
230,NonResidential,Self-Storage Facility,1,SOUTHWEST,47.54508,-122.37737,1969,1.0,2,52088,0,52088,Self-Storage Facility,Self-Storage Facility,52088.0,,0.0,,0.0,,1377519.5,0.0,523765.0,853755.0,,48.99,0.94
231,SPS-District K-12,K-12 School,4,LAKE UNION,47.65708,-122.33803,2010,1.0,3,127776,0,127776,K-12 School,K-12 School,127776.0,,0.0,,0.0,75.0,4748137.0,0.0,3729930.0,1018207.0,,80.08,0.63
232,NonResidential,Hotel,3,LAKE UNION,47.62972,-122.32906,1998,1.0,5,123920,30000,93920,"Hotel, Parking, Swimming Pool",Hotel,123920.0,Parking,30000.0,Swimming Pool,0.0,79.0,9373179.0,0.0,4079217.0,5293961.0,,309.6,2.5
233,Nonresidential COS,Other,3,LAKE UNION,47.62759,-122.33661,1900,1.0,1,50000,0,50000,Museum,Museum,43000.0,,0.0,,0.0,,7548807.0,0.0,3797924.0,3750882.0,,225.69,4.51
234,Nonresidential COS,Warehouse,7,MAGNOLIA / QUEEN ANNE,47.62591,-122.34084,1926,1.0,2,50292,0,50292,"Non-Refrigerated Warehouse, Office, Other - Services, Residence Hall/Dormitory",Non-Refrigerated Warehouse,42345.0,Residence Hall/Dormitory,5000.0,Office,4730.0,,430473.6875,0.0,430474.0,0.0,,3.0,0.06
235,NonResidential,Hotel,7,MAGNOLIA / QUEEN ANNE,47.62782,-122.34045,1998,1.0,7,207656,54341,153315,Hotel,Hotel,141591.0,,0.0,,0.0,76.0,11171988.0,0.0,5530787.0,5641200.0,,338.16,1.63
237,SPS-District K-12,K-12 School,6,BALLARD,47.68359,-122.37308,1999,1.0,2,67235,0,67235,K-12 School,K-12 School,67235.0,,0.0,,0.0,89.0,2284133.75,0.0,1564728.0,719406.0,,49.12,0.73
238,Nonresidential COS,Small- and Mid-Sized Office,5,NORTHWEST,47.70044,-122.34136,1957,1.0,2,91130,0,91130,"Data Center, Distribution Center, Office, Other, Parking",Office,57968.0,Distribution Center,32881.0,Parking,11850.0,,9472358.0,0.0,7093984.0,2378373.0,,175.77,1.93
239,SPS-District K-12,K-12 School,1,SOUTHWEST,47.54025,-122.3885,1991,1.0,3,58118,0,58118,K-12 School,K-12 School,59014.0,,0.0,,0.0,97.0,1407277.25,0.0,1158457.0,248820.0,,21.29,0.37
241,NonResidential,Hotel,5,NORTHWEST,47.70916,-122.33216,1968,1.0,4,64893,0,64893,Hotel,Hotel,64893.0,,0.0,,0.0,70.0,6197825.0,0.0,2620548.0,3577277.0,,208.26,3.21
243,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.53809,-122.29591,1925,1.0,1,70762,0,70762,K-12 School,K-12 School,70762.0,,0.0,,0.0,87.0,3606416.0,0.0,491106.0,3115310.0,,168.88,2.39
244,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60105,-122.33518,1900,1.0,3,44558,0,44558,"Office, Restaurant, Self-Storage Facility",Office,34416.0,Self-Storage Facility,7672.0,Restaurant,2470.0,78.0,1677002.25,0.0,1317637.0,359365.0,,28.27,0.63
245,NonResidential,Other,2,GREATER DUWAMISH,47.59544,-122.33159,1999,1.0,6,1585960,327680,1258280,"Other - Entertainment/Public Assembly, Parking",Other - Entertainment/Public Assembly,1585960.0,Parking,0.0,,0.0,,59757440.0,0.0,49439914.0,10317518.0,,892.63,0.56
247,Nonresidential COS,Distribution Center,2,GREATER DUWAMISH,47.57199,-122.32811,1924,1.0,2,179161,0,179161,"Data Center, Distribution Center, Office, Other",Distribution Center,117476.0,Office,37321.0,Other,25543.0,,9436408.0,0.0,8772104.0,664302.0,,96.43,0.54
248,Nonresidential COS,Warehouse,2,GREATER DUWAMISH,47.57199,-122.32811,1965,1.0,2,58640,0,58640,"Non-Refrigerated Warehouse, Office, Other, Other - Services",Non-Refrigerated Warehouse,40831.0,Other - Services,16735.0,Office,11533.0,,3928695.25,0.0,3928695.0,0.0,,27.39,0.47
249,NonResidential,Other,2,GREATER DUWAMISH,47.59085,-122.33354,1999,1.0,3,1172127,0,1172127,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,1172127.0,,0.0,,0.0,,58761304.0,0.0,40622381.0,18138920.0,,1246.55,1.06
250,NonResidential,Hotel,2,GREATER DUWAMISH,47.59269,-122.33372,2005,1.0,9,168449,14567,153882,"Food Service, Hotel, Parking",Hotel,135006.0,Parking,20600.0,Food Service,9216.0,64.0,12726789.0,0.0,6232233.0,6494555.0,,388.37,2.31
257,NonResidential,Warehouse,1,GREATER DUWAMISH,47.57507,-122.35747,1916,1.0,4,79600,0,79600,Non-Refrigerated Warehouse,Non-Refrigerated Warehouse,79600.0,,0.0,,0.0,34.0,2411402.25,0.0,2411402.0,0.0,,16.81,0.21
260,SPS-District K-12,K-12 School,4,LAKE UNION,47.65996,-122.33962,1997,1.0,4,241066,0,241066,K-12 School,K-12 School,241066.0,,0.0,,0.0,79.0,7791957.0,0.0,3096316.0,4695641.0,,270.97,1.12
261,Campus,Large Office,1,GREATER DUWAMISH,47.52429,-122.31234,1980,14.0,2,334368,31874,302494,"Laboratory, Non-Refrigerated Warehouse, Office, Other - Utility",Office,240984.0,Laboratory,72963.0,Other - Utility,16766.0,,53466684.0,0.0,45321378.0,8145300.0,,748.55,2.24
263,NonResidential,Other,5,NORTH,47.70281,-122.32532,2008,1.0,6,419848,335109,84739,"Fast Food Restaurant, Medical Office, Movie Theater, Parking, Retail Store",Parking,335109.0,Movie Theater,65000.0,Medical Office,13567.0,,9134963.0,0.0,6995246.0,2139716.0,,162.41,0.39
264,NonResidential,Mixed Use Property,7,MAGNOLIA / QUEEN ANNE,47.6239,-122.35756,2002,1.0,4,110785,0,110785,"Financial Office, Multifamily Housing, Parking, Retail Store, Supermarket/Grocery Store",Multifamily Housing,58563.0,Supermarket/Grocery Store,48520.0,Parking,29839.0,,10557910.0,0.0,10139555.0,418354.0,,92.91,0.84
267,NonResidential,Hotel,7,DOWNTOWN,47.61275,-122.3333,1999,1.0,0,934292,0,934292,"Hotel, Other, Parking, Restaurant, Retail Store",Hotel,495536.0,Parking,438756.0,Restaurant,49700.0,,65047284.0,0.0,39364114.0,25683162.0,,1638.46,1.75
268,NonResidential,Hospital,3,CENTRAL,47.60705,-122.30966,1990,6.0,5,597519,0,597519,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),601615.0,Parking,48607.0,,0.0,34.0,143423024.0,0.0,58754927.0,84668094.0,,4906.33,8.21
273,SPS-District K-12,K-12 School,1,DELRIDGE,47.52518,-122.34828,1999,1.0,1,71714,0,71714,K-12 School,K-12 School,71714.0,,0.0,,0.0,87.0,2371358.0,0.0,1944216.0,427142.0,,36.24,0.51
274,NonResidential,Warehouse,4,LAKE UNION,47.65097,-122.34227,1991,1.0,3,75397,8161,67236,"Non-Refrigerated Warehouse, Parking",Non-Refrigerated Warehouse,67236.0,Parking,8161.0,,0.0,91.0,549181.375,0.0,423381.0,125800.0,,9.63,0.13
276,NonResidential,Hospital,3,EAST,47.60399,-122.32377,2000,9.0,8,1158691,0,1158691,"Hospital (General Medical & Surgical), Parking",Hospital (General Medical & Surgical),1350182.0,Parking,387651.0,,0.0,29.0,293090784.0,122575032.0,168683602.0,1832129.0,,10734.57,9.26
278,NonResidential,Senior Care Community,2,DOWNTOWN,47.59626,-122.3218,1999,1.0,5,102796,12611,90185,"K-12 School, Medical Office, Office, Restaurant, Retail Store, Senior Care Community",Senior Care Community,55259.0,Medical Office,40091.0,K-12 School,3231.0,,10105379.0,0.0,7428816.0,2676561.0,,193.94,1.89
279,SPS-District K-12,K-12 School,1,SOUTHWEST,47.57678,-122.38459,2002,1.0,2,208981,0,208981,K-12 School,K-12 School,208981.0,,0.0,,0.0,80.0,8164853.0,0.0,4894851.0,3270002.0,,207.79,0.99
281,NonResidential,K-12 School,4,NORTHEAST,47.66568,-122.31368,1928,1.0,2,55653,0,55653,K-12 School,K-12 School,55500.0,,0.0,,0.0,98.0,1377627.0,0.0,6138.0,1371489.0,,72.88,1.31
282,NonResidential,Hotel,4,NORTHEAST,47.66151,-122.31457,1931,1.0,16,106860,0,106860,Hotel,Hotel,106860.0,,0.0,,0.0,49.0,11935719.0,0.0,3561742.0,8373976.0,,469.57,4.39
283,NonResidential,Small- and Mid-Sized Office,5,NORTH,47.71895,-122.29475,1972,1.0,5,50759,0,50759,"Office, Restaurant",Office,47079.0,Restaurant,3680.0,,0.0,62.0,3147042.0,0.0,2558533.0,588509.0,,49.09,0.97
284,NonResidential,Worship Facility,4,NORTHEAST,47.66182,-122.31113,1952,1.0,2,56772,0,56772,Worship Facility,Worship Facility,56772.0,,0.0,,0.0,46.0,2439484.75,0.0,975113.0,1464372.0,,84.57,1.49
285,NonResidential,Worship Facility,4,NORTHEAST,47.6626,-122.31164,1952,1.0,3,103000,0,103000,Worship Facility,Worship Facility,103000.0,,0.0,,0.0,42.0,4854429.5,0.0,2338435.0,2515995.0,,149.93,1.46
286,SPS-District K-12,K-12 School,4,NORTHEAST,47.67723,-122.31281,2006,1.0,3,269297,0,269297,K-12 School,K-12 School,269297.0,,0.0,,0.0,80.0,10498344.0,0.0,7203965.0,3294379.0,,225.19,0.84
287,SPS-District K-12,K-12 School,4,NORTHEAST,47.67184,-122.29221,2001,1.0,3,75174,0,75174,K-12 School,K-12 School,75174.0,,0.0,,0.0,77.0,2733846.0,0.0,1589543.0,1144302.0,,71.86,0.96
289,SPS-District K-12,K-12 School,7,MAGNOLIA / QUEEN ANNE,47.64052,-122.3656,2003,1.0,3,75214,0,75214,K-12 School,K-12 School,75214.0,,0.0,,0.0,88.0,2334260.0,0.0,1733685.0,600575.0,,43.98,0.58
290,SPS-District K-12,K-12 School,1,SOUTHWEST,47.57298,-122.39028,2005,1.0,3,134918,0,134918,K-12 School,K-12 School,134918.0,,0.0,,0.0,91.0,3822102.5,0.0,2895105.0,926998.0,,69.42,0.51
291,SPS-District K-12,K-12 School,3,CENTRAL,47.59096,-122.29985,1991,1.0,2,64414,0,64414,K-12 School,K-12 School,65310.0,,0.0,,0.0,67.0,2295176.5,0.0,2295176.0,0.0,,16.0,0.25
292,SPS-District K-12,K-12 School,6,NORTHWEST,47.67725,-122.32232,1927,1.0,3,92437,0,92437,K-12 School,K-12 School,92437.0,,0.0,,0.0,78.0,4626443.0,0.0,967866.0,3658577.0,,201.05,2.17
293,NonResidential,Other,7,DOWNTOWN,47.61103,-122.33238,1914,1.0,7,128766,0,128766,"Office, Other, Other - Entertainment/Public Assembly",Other - Entertainment/Public Assembly,109754.0,Other,12876.0,Office,6136.0,,6057410.0,0.0,5732650.0,324760.0,,57.21,0.44
294,NonResidential,Residence Hall,7,DOWNTOWN,47.6079,-122.33266,1913,1.0,9,107572,0,107572,"Office, Residence Hall/Dormitory, Retail Store",Residence Hall/Dormitory,63934.0,Office,27143.0,Retail Store,10568.0,76.0,5572503.0,3076446.5,2496056.0,0.0,,254.87,2.37
295,NonResidential,Other,7,DOWNTOWN,47.60699,-122.33481,1955,1.0,15,230880,0,230880,Other,Other,203000.0,,0.0,,0.0,,62197176.0,0.0,62197171.0,0.0,,433.6,1.88
300,SPS-District K-12,K-12 School,2,GREATER DUWAMISH,47.55237,-122.31391,2007,1.0,3,204961,0,204961,K-12 School,K-12 School,204961.0,,0.0,,0.0,94.0,8190809.0,0.0,4528726.0,3662082.0,,226.06,1.1
302,NonResidential,Other,7,MAGNOLIA / QUEEN ANNE,47.63965,-122.3783,1973,1.0,1,76086,0,76086,Other,Other,77810.0,,0.0,,0.0,,3267564.0,0.0,1563366.0,1704198.0,,101.41,1.33
313,NonResidential,Medical Office,7,MAGNOLIA / QUEEN ANNE,47.61972,-122.36033,1927,1.0,5,190000,39000,151000,"Medical Office, Office",Medical Office,146741.0,Office,9805.0,,0.0,1.0,28731502.0,0.0,18745441.0,9986059.0,,661.04,3.48
314,NonResidential,Hotel,7,DOWNTOWN,47.6124,-122.35075,1961,1.0,4,122309,0,122309,Hotel,Hotel,122309.0,,0.0,,0.0,8.0,25453690.0,0.0,6322533.0,19131155.0,,1060.13,8.67
315,Campus,Other,7,DOWNTOWN,47.61137,-122.34947,1995,4.0,3,215476,0,215476,Other,Other,217088.0,,0.0,,0.0,,24017770.0,0.0,13788853.0,10228916.0,,639.39,2.97
316,NonResidential,Hotel,7,DOWNTOWN,47.61069,-122.34653,2003,1.0,8,254273,38800,215473,Hotel,Hotel,277000.0,,0.0,,0.0,29.0,26659244.0,0.0,13763542.0,12895700.0,,780.84,3.07
317,Nonresidential COS,Other,7,DOWNTOWN,47.60729,-122.34211,1980,1.0,2,69400,0,69400,Other - Entertainment/Public Assembly,Other - Entertainment/Public Assembly,69400.0,,0.0,,0.0,,14833476.0,0.0,10534370.0,4299104.0,,301.76,4.35
318,NonResidential,Mixed Use Property,7,DOWNTOWN,47.6041,-122.33958,1900,1.0,1,62900,0,62900,"Other, Restaurant, Retail Store",Restaurant,32494.0,Other,29793.0,Retail Store,3384.300049,,10394330.0,0.0,3787933.0,6606397.0,,377.27,6.0
319,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60271,-122.33557,1914,1.0,4,56500,0,56500,"Office, Retail Store",Office,33000.0,Retail Store,7000.0,,0.0,98.0,1380293.625,492761.8125,887532.0,0.0,,44.22,0.78
320,NonResidential,Warehouse,2,GREATER DUWAMISH,47.59486,-122.32455,2008,1.0,4,203504,0,203504,"Non-Refrigerated Warehouse, Other - Services",Non-Refrigerated Warehouse,159372.0,Other - Services,44132.0,,0.0,72.0,3785282.5,0.0,3785282.0,0.0,,26.39,0.13
322,NonResidential,Large Office,7,DOWNTOWN,47.61757,-122.35122,1968,1.0,3,100734,26731,74003,Office,Office,100734.0,,0.0,,0.0,20.0,9788717.0,0.0,9788716.0,0.0,,68.24,0.68
323,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61703,-122.35012,1981,1.0,4,77662,18504,59158,"Office, Parking",Office,62108.0,Parking,17570.0,,0.0,57.0,5007401.0,0.0,4286102.0,721298.0,,68.19,0.88
324,NonResidential,Large Office,7,DOWNTOWN,47.61619,-122.34599,1978,1.0,12,234000,21790,212210,"Financial Office, Laboratory, Office, Parking",Office,173786.0,Laboratory,29865.0,Parking,25373.0,39.0,18661606.0,0.0,18246151.0,415452.0,,149.27,0.64
326,NonResidential,Large Office,7,DOWNTOWN,47.61217,-122.33694,1989,1.0,25,369996,0,369996,"Office, Parking",Office,383942.0,Parking,127192.0,,0.0,74.0,24755086.0,0.0,24755084.0,0.0,,172.58,0.47
327,NonResidential,Retail Store,7,DOWNTOWN,47.61229,-122.33629,1925,1.0,10,693450,0,693450,"Office, Retail Store",Retail Store,361107.0,Office,332343.0,,0.0,93.0,40062888.0,21230.80078,37497068.0,2544584.0,,398.19,0.57
328,NonResidential,Large Office,7,DOWNTOWN,47.61316,-122.3343,1976,1.0,33,791396,0,791396,"Lifestyle Center, Office, Other, Parking, Restaurant",Office,622034.0,Parking,132465.0,Other,33110.0,89.0,40847752.0,0.0,40839637.0,538251.0,,313.3,0.4
329,NonResidential,Large Office,7,DOWNTOWN,47.61399,-122.33523,2000,1.0,23,747747,205076,542671,"Office, Parking, Restaurant",Office,542461.0,Parking,219045.0,Restaurant,9337.0,90.0,30985420.0,0.0,27883939.0,3101477.0,,359.11,0.48
330,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61356,-122.33665,1926,1.0,10,63409,7757,55652,"Office, Retail Store",Office,45260.0,Retail Store,6187.0,,0.0,90.0,3444270.0,2086424.75,1357845.0,0.0,,170.51,2.69
331,NonResidential,Large Office,7,DOWNTOWN,47.61375,-122.33566,1930,1.0,17,204790,30000,174790,"Office, Other - Recreation, Parking, Retail Store",Office,142034.0,Other - Recreation,17070.0,Retail Store,14666.0,91.0,7739699.0,0.0,6736076.0,1003622.0,,100.26,0.49
332,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.61256,-122.33808,1916,1.0,5,73399,0,73399,"Office, Retail Store",Office,51557.0,Retail Store,9976.0,,0.0,61.0,3757006.0,0.0,3757005.0,0.0,,26.19,0.36
333,NonResidential,Large Office,7,DOWNTOWN,47.61391,-122.33725,1969,1.0,20,265851,32334,233517,"Office, Parking",Office,226454.0,Parking,29214.0,,0.0,90.0,14633233.0,6568832.0,8064399.0,0.0,,563.25,2.12
334,NonResidential,Large Office,7,DOWNTOWN,47.61578,-122.33726,2009,1.0,25,758043,228668,529375,"Office, Parking",Office,582725.0,Parking,191082.0,,0.0,95.0,27018020.0,0.0,26131643.0,886373.0,,229.25,0.3
335,NonResidential,Large Office,7,DOWNTOWN,47.61641,-122.34112,1968,1.0,12,206000,0,206000,"Office, Parking",Office,161000.0,Parking,51250.0,,0.0,91.0,8580279.0,2312496.75,6267781.0,0.0,,222.19,1.08
336,NonResidential,Large Office,7,DOWNTOWN,47.61555,-122.33582,2009,1.0,36,824887,154972,669915,"Office, Parking",Office,743562.0,Parking,161119.0,,0.0,97.0,39523852.0,0.0,39523847.0,0.0,,275.54,0.33
337,NonResidential,Large Office,7,DOWNTOWN,47.61516,-122.33303,1990,1.0,16,480840,141600,339240,"Fitness Center/Health Club/Gym, Office, Other, Parking, Restaurant",Office,311736.0,Parking,123356.0,Fitness Center/Health Club/Gym,18239.0,94.0,17867002.0,0.0,17733276.0,133724.0,,130.73,0.27
339,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60266,-122.33332,1900,1.0,7,89550,0,89550,"Office, Retail Store, Social/Meeting Hall",Office,64712.0,Retail Store,10058.0,Social/Meeting Hall,7030.0,85.0,3903259.75,348386.8125,3554872.0,0.0,,51.67,0.58
340,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60219,-122.33347,1900,1.0,6,89355,0,89355,"Office, Retail Store",Office,82355.0,Retail Store,7000.0,,0.0,66.0,4178233.5,0.0,4116601.0,61632.0,,31.97,0.36
341,NonResidential,Large Office,7,DOWNTOWN,47.6036,-122.33288,1922,1.0,15,388934,0,388934,Office,Office,388934.0,,0.0,,0.0,89.0,18576900.0,1192343.75,17384553.0,0.0,,213.23,0.55
342,NonResidential,Large Office,7,DOWNTOWN,47.60403,-122.33497,1929,1.0,22,384302,0,384302,"Convenience Store without Gas Station, Food Service, Office",Office,348969.0,Convenience Store without Gas Station,3291.899902,Food Service,1437.0,98.0,10062436.0,0.0,10062435.0,0.0,,70.15,0.18
343,NonResidential,Large Office,7,DOWNTOWN,47.6037,-122.33447,1958,1.0,17,378525,84600,293925,"Office, Parking",Office,236827.0,Parking,83311.0,Restaurant,14679.0,69.0,24906132.0,10921066.0,13985064.0,0.0,,940.47,2.48
345,NonResidential,Large Office,7,DOWNTOWN,47.60505,-122.33427,1983,1.0,47,1323055,0,1323055,"Office, Parking, Restaurant",Office,1011135.0,Parking,272682.0,Restaurant,37595.0,94.0,44683660.0,0.0,44521844.0,161812.0,,318.97,0.24
346,NonResidential,Large Office,7,DOWNTOWN,47.60567,-122.33511,1986,1.0,41,589921,129432,460489,"Office, Parking, Pre-school/Daycare",Office,470416.0,Parking,107667.0,Pre-school/Daycare,10290.0,84.0,24603420.0,0.0,24603417.0,0.0,,171.52,0.29
347,NonResidential,Small- and Mid-Sized Office,7,DOWNTOWN,47.60542,-122.33588,1950,1.0,6,91091,1392,89699,"Office, Parking",Office,89699.0,Parking,1392.0,,0.0,,1835804.875,480784.0,1355021.0,0.0,,46.56,0.51
348,NonResidential,Large Office,7,DOWNTOWN,47.60581,-122.33664,1968,1.0,8,157941,62993,94948,"Office, Parking",Office,84838.0,Parking,15401.0,,0.0,81.0,3743228.5,0.0,3743228.0,0.0,,26.1,0.17
349,NonResidential,Large Office,7,DOWNTOWN,47.60614,-122.33674,1991,1.0,29,635303,197231,438072,"Office, Parking",Office,522667.0,Parking,194435.0,Convenience Store without Gas Station,6122.0,95.0,18221224.0,180731.7969,18040489.0,0.0,,139.72,0.22
350,NonResidential,Large Office,7,DOWNTOWN,47.60642,-122.33581,1958,1.0,6,172842,25920,146922,"Data Center, Office, Parking",Office,99890.0,Data Center,39336.0,Parking,25000.0,,41399504.0,0.0,39794668.0,1604831.0,High outlier,362.66,2.1
